feature,importance,fold
"WALLSMATERIAL_MODE_Stone, brick",0.2721166502324957,2
WALLSMATERIAL_MODE_Wooden,0.006359385896691994,2
EMERGENCYSTATE_MODE_No,0.006657716224839911,2
EMERGENCYSTATE_MODE_Yes,0.006104223779612621,2
NAME_CONTRACT_TYPE,1.1424426634336542,3
FLAG_OWN_CAR,0.7416455341539707,3
FLAG_OWN_REALTY,0.12417654588267948,3
CNT_CHILDREN,0.10189702029476488,3
AMT_INCOME_TOTAL,1.294944630573473,3
AMT_CREDIT,1.7932997107196684,3
AMT_ANNUITY,2.581509117772842,3
AMT_GOODS_PRICE,3.6092687095868703,3
REGION_POPULATION_RELATIVE,1.33092880156438,3
DAYS_BIRTH,3.9939421825916996,3
DAYS_EMPLOYED,3.1569747994562327,3
DAYS_REGISTRATION,1.4255675470836737,3
DAYS_ID_PUBLISH,1.9160469255388424,3
OWN_CAR_AGE,1.128796714034813,3
FLAG_MOBIL,0.0,3
FLAG_EMP_PHONE,0.013177301668391149,3
FLAG_WORK_PHONE,0.4748138750302635,3
FLAG_CONT_MOBILE,0.004867296195595046,3
FLAG_PHONE,0.21855910334576778,3
FLAG_EMAIL,0.04442284714732537,3
CNT_FAM_MEMBERS,0.20210594218781358,3
REGION_RATING_CLIENT,0.13701073478009815,3
REGION_RATING_CLIENT_W_CITY,0.586094634488079,3
HOUR_APPR_PROCESS_START,0.9586614101568139,3
REG_REGION_NOT_LIVE_REGION,0.035781221731688795,3
REG_REGION_NOT_WORK_REGION,0.038571438718592685,3
LIVE_REGION_NOT_WORK_REGION,0.026944046783194127,3
REG_CITY_NOT_LIVE_CITY,0.2713453598210986,3
REG_CITY_NOT_WORK_CITY,0.03219187693565894,3
LIVE_CITY_NOT_WORK_CITY,0.04593873080093528,3
EXT_SOURCE_1,5.721233172501981,3
EXT_SOURCE_2,11.372290291912865,3
EXT_SOURCE_3,16.892460394835044,3
APARTMENTS_AVG,0.22547215678952984,3
BASEMENTAREA_AVG,0.1557809348015394,3
YEARS_BEGINEXPLUATATION_AVG,0.20359985074137252,3
YEARS_BUILD_AVG,0.1412724131287831,3
COMMONAREA_AVG,0.14996615735718843,3
ELEVATORS_AVG,0.08562632426469145,3
ENTRANCES_AVG,0.13617905396742316,3
FLOORSMAX_AVG,0.287576499586817,3
FLOORSMIN_AVG,0.12718646322448826,3
LANDAREA_AVG,0.3141108276917228,3
LIVINGAPARTMENTS_AVG,0.15321089147194475,3
LIVINGAREA_AVG,0.1929315674867718,3
NONLIVINGAPARTMENTS_AVG,0.19314878038931763,3
NONLIVINGAREA_AVG,0.26387233621375666,3
APARTMENTS_MODE,0.27557172660534235,3
BASEMENTAREA_MODE,0.2975479049936032,3
YEARS_BEGINEXPLUATATION_MODE,0.3487995574833306,3
YEARS_BUILD_MODE,0.21274837375261568,3
COMMONAREA_MODE,0.19323440945216291,3
ELEVATORS_MODE,0.0558740743891716,3
ENTRANCES_MODE,0.12477987653653763,3
FLOORSMAX_MODE,0.07517290147539271,3
FLOORSMIN_MODE,0.09882063551815268,3
LANDAREA_MODE,0.26513555298145475,3
LIVINGAPARTMENTS_MODE,0.19549813609831465,3
LIVINGAREA_MODE,0.2021664375262584,3
NONLIVINGAPARTMENTS_MODE,0.20711839810740115,3
NONLIVINGAREA_MODE,0.3228264597807867,3
APARTMENTS_MEDI,0.19309901974113647,3
BASEMENTAREA_MEDI,0.18421850071931356,3
YEARS_BEGINEXPLUATATION_MEDI,0.21858171464815854,3
YEARS_BUILD_MEDI,0.10549813456352715,3
COMMONAREA_MEDI,0.16104363316143588,3
ELEVATORS_MEDI,0.05926716682178106,3
ENTRANCES_MEDI,0.0755561188020473,3
FLOORSMAX_MEDI,0.10535713944333211,3
FLOORSMIN_MEDI,0.03341882877977597,3
LANDAREA_MEDI,0.1808835811303654,3
LIVINGAPARTMENTS_MEDI,0.10952501779094345,3
LIVINGAREA_MEDI,0.1712929019031196,3
NONLIVINGAPARTMENTS_MEDI,0.07716020669929476,3
NONLIVINGAREA_MEDI,0.161507512596948,3
TOTALAREA_MODE,0.3455142372832026,3
OBS_30_CNT_SOCIAL_CIRCLE,0.30200336596282384,3
DEF_30_CNT_SOCIAL_CIRCLE,0.4293876993520785,3
OBS_60_CNT_SOCIAL_CIRCLE,0.367471814067726,3
DEF_60_CNT_SOCIAL_CIRCLE,0.2490493448987294,3
DAYS_LAST_PHONE_CHANGE,1.8964094509139091,3
FLAG_DOCUMENT_2,0.017695201578790776,3
FLAG_DOCUMENT_3,0.9252206459356024,3
FLAG_DOCUMENT_4,0.0,3
FLAG_DOCUMENT_5,0.01140095585157846,3
FLAG_DOCUMENT_6,0.113455430514436,3
FLAG_DOCUMENT_7,0.00408053882376571,3
FLAG_DOCUMENT_8,0.06061636875388545,3
FLAG_DOCUMENT_9,0.0028213857515646716,3
FLAG_DOCUMENT_10,0.0,3
FLAG_DOCUMENT_11,0.04540659083661751,3
FLAG_DOCUMENT_12,0.0,3
FLAG_DOCUMENT_13,0.046001507591906465,3
FLAG_DOCUMENT_14,0.05159391680421661,3
FLAG_DOCUMENT_15,0.034513039843036046,3
FLAG_DOCUMENT_16,0.15749889564778025,3
FLAG_DOCUMENT_17,0.00048408930209190433,3
FLAG_DOCUMENT_18,0.10801785155087659,3
FLAG_DOCUMENT_19,0.0017039818984199149,3
FLAG_DOCUMENT_20,0.00022758350445888277,3
FLAG_DOCUMENT_21,0.0003735576581600845,3
AMT_REQ_CREDIT_BUREAU_HOUR,0.06357486709322269,3
AMT_REQ_CREDIT_BUREAU_DAY,0.052637777609622,3
AMT_REQ_CREDIT_BUREAU_WEEK,0.176200341134953,3
AMT_REQ_CREDIT_BUREAU_MON,0.2557058366797795,3
AMT_REQ_CREDIT_BUREAU_QRT,0.5852581779187412,3
AMT_REQ_CREDIT_BUREAU_YEAR,0.746168398492453,3
DAYS_EMPLOYED_ANOM,0.004906141118315704,3
CREDIT_INCOME_PERCENT,0.9131658967846099,3
ANNUITY_INCOME_PERCENT,1.2226643218064137,3
CREDIT_TERM,10.042053021386934,3
DAYS_EMPLOYED_PERCENT,1.4432766725715842,3
CODE_GENDER_F,0.7165596555761613,3
CODE_GENDER_M,1.1277886806883568,3
NAME_TYPE_SUITE_Children,0.07506426652318142,3
NAME_TYPE_SUITE_Family,0.06499955949732322,3
NAME_TYPE_SUITE_Group of people,0.0024890930397176267,3
NAME_TYPE_SUITE_Other_A,0.013936697894039531,3
NAME_TYPE_SUITE_Other_B,0.014907854535544263,3
"NAME_TYPE_SUITE_Spouse, partner",0.1277338263780713,3
NAME_TYPE_SUITE_Unaccompanied,0.1557387003753326,3
NAME_INCOME_TYPE_Businessman,0.0,3
NAME_INCOME_TYPE_Commercial associate,0.07537836134068313,3
NAME_INCOME_TYPE_Pensioner,0.006675112825240381,3
NAME_INCOME_TYPE_State servant,0.21295559459274516,3
NAME_INCOME_TYPE_Student,0.0,3
NAME_INCOME_TYPE_Unemployed,0.02745130458571079,3
NAME_INCOME_TYPE_Working,0.257102297434777,3
NAME_EDUCATION_TYPE_Academic degree,0.016539358322810865,3
NAME_EDUCATION_TYPE_Higher education,1.2098402283457006,3
NAME_EDUCATION_TYPE_Incomplete higher,0.05454940461630909,3
NAME_EDUCATION_TYPE_Lower secondary,0.09418194709926808,3
NAME_EDUCATION_TYPE_Secondary / secondary special,0.5145532649432372,3
NAME_FAMILY_STATUS_Civil marriage,0.024396305994367932,3
NAME_FAMILY_STATUS_Married,0.46014373094242433,3
NAME_FAMILY_STATUS_Separated,0.07173015493521098,3
NAME_FAMILY_STATUS_Single / not married,0.15842706290723865,3
NAME_FAMILY_STATUS_Widow,0.14028584480820397,3
NAME_HOUSING_TYPE_Co-op apartment,0.03174732374211219,3
NAME_HOUSING_TYPE_House / apartment,0.07515385552056232,3
NAME_HOUSING_TYPE_Municipal apartment,0.13162589437385305,3
NAME_HOUSING_TYPE_Office apartment,0.07038149971290449,3
NAME_HOUSING_TYPE_Rented apartment,0.03451781455813403,3
NAME_HOUSING_TYPE_With parents,0.02568561405009591,3
OCCUPATION_TYPE_Accountants,0.16501994251705265,3
OCCUPATION_TYPE_Cleaning staff,0.02629187491819886,3
OCCUPATION_TYPE_Cooking staff,0.011417644164438816,3
OCCUPATION_TYPE_Core staff,0.26757793952053915,3
OCCUPATION_TYPE_Drivers,0.1692431665393824,3
OCCUPATION_TYPE_HR staff,0.005718127895827995,3
OCCUPATION_TYPE_High skill tech staff,0.07314956455777531,3
OCCUPATION_TYPE_IT staff,0.002457385337248516,3
OCCUPATION_TYPE_Laborers,0.12132375709581156,3
OCCUPATION_TYPE_Low-skill Laborers,0.04940510052754071,3
OCCUPATION_TYPE_Managers,0.03616232071107969,3
OCCUPATION_TYPE_Medicine staff,0.07362669921064548,3
OCCUPATION_TYPE_Private service staff,0.06906159951533777,3
OCCUPATION_TYPE_Realty agents,0.0038448740875043244,3
OCCUPATION_TYPE_Sales staff,0.06474193770512902,3
OCCUPATION_TYPE_Secretaries,0.015952055143852853,3
OCCUPATION_TYPE_Security staff,0.035740934747647876,3
OCCUPATION_TYPE_Waiters/barmen staff,0.003306101290152229,3
WEEKDAY_APPR_PROCESS_START_FRIDAY,0.015807564872772115,3
WEEKDAY_APPR_PROCESS_START_MONDAY,0.09465390870652474,3
WEEKDAY_APPR_PROCESS_START_SATURDAY,0.12495883835375297,3
WEEKDAY_APPR_PROCESS_START_SUNDAY,0.13651063518643952,3
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.08498124448414343,3
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.1441087282544909,3
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.11072940171403396,3
ORGANIZATION_TYPE_Advertising,0.020094898757617816,3
ORGANIZATION_TYPE_Agriculture,0.014028674322020528,3
ORGANIZATION_TYPE_Bank,0.10999520173394445,3
ORGANIZATION_TYPE_Business Entity Type 1,0.027487221722965798,3
ORGANIZATION_TYPE_Business Entity Type 2,0.014691884908400248,3
ORGANIZATION_TYPE_Business Entity Type 3,0.13748036282046028,3
ORGANIZATION_TYPE_Cleaning,0.0,3
ORGANIZATION_TYPE_Construction,0.11549030917661368,3
ORGANIZATION_TYPE_Culture,0.010238049106893883,3
ORGANIZATION_TYPE_Electricity,0.0075703621205803154,3
ORGANIZATION_TYPE_Emergency,0.010088957477125793,3
ORGANIZATION_TYPE_Government,0.02755737405654324,3
ORGANIZATION_TYPE_Hotel,0.0365912781211881,3
ORGANIZATION_TYPE_Housing,0.009790562425373945,3
ORGANIZATION_TYPE_Industry: type 1,0.0045533516535248945,3
ORGANIZATION_TYPE_Industry: type 10,0.0,3
ORGANIZATION_TYPE_Industry: type 11,0.0024355055242393,3
ORGANIZATION_TYPE_Industry: type 12,0.027791916154418537,3
ORGANIZATION_TYPE_Industry: type 13,0.0,3
ORGANIZATION_TYPE_Industry: type 2,0.006802125501602166,3
ORGANIZATION_TYPE_Industry: type 3,0.007604266993178325,3
ORGANIZATION_TYPE_Industry: type 4,0.0028230045516514255,3
ORGANIZATION_TYPE_Industry: type 5,0.013361153060317129,3
ORGANIZATION_TYPE_Industry: type 6,0.0,3
ORGANIZATION_TYPE_Industry: type 7,0.007408139916123916,3
ORGANIZATION_TYPE_Industry: type 8,0.00021829152617488542,3
ORGANIZATION_TYPE_Industry: type 9,0.12814450388286697,3
ORGANIZATION_TYPE_Insurance,0.017962278314154364,3
ORGANIZATION_TYPE_Kindergarten,0.09509393232125234,3
ORGANIZATION_TYPE_Legal Services,0.011386963837925609,3
ORGANIZATION_TYPE_Medicine,0.10856406927610245,3
ORGANIZATION_TYPE_Military,0.15702979957596647,3
ORGANIZATION_TYPE_Mobile,0.0057561823875117235,3
ORGANIZATION_TYPE_Other,0.07382610033243389,3
ORGANIZATION_TYPE_Police,0.022325381763820446,3
ORGANIZATION_TYPE_Postal,0.015476256328407743,3
ORGANIZATION_TYPE_Realtor,0.12377153774605992,3
ORGANIZATION_TYPE_Religion,0.00037435587149494656,3
ORGANIZATION_TYPE_Restaurant,0.018820418669613877,3
ORGANIZATION_TYPE_School,0.09842560188980433,3
ORGANIZATION_TYPE_Security,0.01511849576527835,3
ORGANIZATION_TYPE_Security Ministries,0.07724333374466119,3
ORGANIZATION_TYPE_Self-employed,0.1903077517857165,3
ORGANIZATION_TYPE_Services,0.01888816129819141,3
ORGANIZATION_TYPE_Telecom,0.005884222068825446,3
ORGANIZATION_TYPE_Trade: type 1,0.010385809281264069,3
ORGANIZATION_TYPE_Trade: type 2,0.04384659079429851,3
ORGANIZATION_TYPE_Trade: type 3,0.014468306461504167,3
ORGANIZATION_TYPE_Trade: type 4,0.0003750412783037403,3
ORGANIZATION_TYPE_Trade: type 5,0.0,3
ORGANIZATION_TYPE_Trade: type 6,0.012988131212211186,3
ORGANIZATION_TYPE_Trade: type 7,0.013603570312946407,3
ORGANIZATION_TYPE_Transport: type 1,0.005555905010019507,3
ORGANIZATION_TYPE_Transport: type 2,0.01836182232917517,3
ORGANIZATION_TYPE_Transport: type 3,0.08142934753019818,3
ORGANIZATION_TYPE_Transport: type 4,0.0478197713951918,3
ORGANIZATION_TYPE_University,0.023082141643794827,3
ORGANIZATION_TYPE_XNA,0.004946204659641215,3
FONDKAPREMONT_MODE_not specified,0.008528502378861621,3
FONDKAPREMONT_MODE_org spec account,0.08584585095676159,3
FONDKAPREMONT_MODE_reg oper account,0.029407956247709775,3
FONDKAPREMONT_MODE_reg oper spec account,0.03917463118053868,3
HOUSETYPE_MODE_block of flats,0.0038533421098736103,3
HOUSETYPE_MODE_specific housing,0.021203979006752145,3
HOUSETYPE_MODE_terraced house,0.01349318681279237,3
WALLSMATERIAL_MODE_Block,0.011414731337484945,3
WALLSMATERIAL_MODE_Mixed,0.016578798493809995,3
WALLSMATERIAL_MODE_Monolithic,0.031190247777567466,3
WALLSMATERIAL_MODE_Others,0.046208688204445666,3
WALLSMATERIAL_MODE_Panel,0.08002902710344457,3
"WALLSMATERIAL_MODE_Stone, brick",0.17455931463216656,3
WALLSMATERIAL_MODE_Wooden,0.0013494501303306808,3
EMERGENCYSTATE_MODE_No,0.015225992514889574,3
EMERGENCYSTATE_MODE_Yes,0.012132096228107795,3
NAME_CONTRACT_TYPE,1.2421019249949459,4
FLAG_OWN_CAR,0.6801751585936565,4
FLAG_OWN_REALTY,0.08606260394560482,4
CNT_CHILDREN,0.04797558386444287,4
AMT_INCOME_TOTAL,0.9990209317265399,4
AMT_CREDIT,1.6361804618333222,4
AMT_ANNUITY,2.659391923319763,4
AMT_GOODS_PRICE,3.7315523556586783,4
REGION_POPULATION_RELATIVE,0.9980529044517037,4
DAYS_BIRTH,4.2936662929313485,4
DAYS_EMPLOYED,3.3337743004673266,4
DAYS_REGISTRATION,1.3104951005276968,4
DAYS_ID_PUBLISH,1.827573146793056,4
OWN_CAR_AGE,1.2112991887418145,4
FLAG_MOBIL,0.0,4
FLAG_EMP_PHONE,0.014822644776847903,4
FLAG_WORK_PHONE,0.42735698463994454,4
FLAG_CONT_MOBILE,0.0019202281072608445,4
FLAG_PHONE,0.21097008631939973,4
FLAG_EMAIL,0.054480327327749094,4
CNT_FAM_MEMBERS,0.17191466933042868,4
REGION_RATING_CLIENT,0.17481651954172175,4
REGION_RATING_CLIENT_W_CITY,0.5343144799994285,4
HOUR_APPR_PROCESS_START,0.6983061413823546,4
REG_REGION_NOT_LIVE_REGION,0.010664222677287335,4
REG_REGION_NOT_WORK_REGION,0.017708793218921576,4
LIVE_REGION_NOT_WORK_REGION,0.007766008515214714,4
REG_CITY_NOT_LIVE_CITY,0.22164126852146024,4
REG_CITY_NOT_WORK_CITY,0.04370182241659205,4
LIVE_CITY_NOT_WORK_CITY,0.03301788205036324,4
EXT_SOURCE_1,6.274090363283023,4
EXT_SOURCE_2,11.844174875585525,4
EXT_SOURCE_3,18.30525156985717,4
APARTMENTS_AVG,0.1927491437698313,4
BASEMENTAREA_AVG,0.16402990619005295,4
YEARS_BEGINEXPLUATATION_AVG,0.2477431715723648,4
YEARS_BUILD_AVG,0.12298815675961905,4
COMMONAREA_AVG,0.18524947973759165,4
ELEVATORS_AVG,0.07454261450677366,4
ENTRANCES_AVG,0.10897173551938112,4
FLOORSMAX_AVG,0.19877240754799227,4
FLOORSMIN_AVG,0.10000979586312762,4
LANDAREA_AVG,0.12796604667767206,4
LIVINGAPARTMENTS_AVG,0.17734283063537234,4
LIVINGAREA_AVG,0.1712396839510687,4
NONLIVINGAPARTMENTS_AVG,0.11417837339275325,4
NONLIVINGAREA_AVG,0.20737896527220542,4
APARTMENTS_MODE,0.2295274975308092,4
BASEMENTAREA_MODE,0.21871659325412887,4
YEARS_BEGINEXPLUATATION_MODE,0.23671172082710365,4
YEARS_BUILD_MODE,0.13204262493220528,4
COMMONAREA_MODE,0.252246641239171,4
ELEVATORS_MODE,0.04589594889412612,4
ENTRANCES_MODE,0.13994508971098368,4
FLOORSMAX_MODE,0.10708574202127141,4
FLOORSMIN_MODE,0.0706661204038179,4
LANDAREA_MODE,0.2803109850073044,4
LIVINGAPARTMENTS_MODE,0.1685900398233465,4
LIVINGAREA_MODE,0.24392739001287783,4
NONLIVINGAPARTMENTS_MODE,0.13024806622025292,4
NONLIVINGAREA_MODE,0.26123514070371334,4
APARTMENTS_MEDI,0.14098680677488637,4
BASEMENTAREA_MEDI,0.13243575589784543,4
YEARS_BEGINEXPLUATATION_MEDI,0.18761120345969765,4
YEARS_BUILD_MEDI,0.10597194890994256,4
COMMONAREA_MEDI,0.1805731908197431,4
ELEVATORS_MEDI,0.04540374166170653,4
ENTRANCES_MEDI,0.0680642181877214,4
FLOORSMAX_MEDI,0.10830769610523372,4
FLOORSMIN_MEDI,0.055417609943213215,4
LANDAREA_MEDI,0.1578749641709627,4
LIVINGAPARTMENTS_MEDI,0.1350201651784292,4
LIVINGAREA_MEDI,0.12231305715337433,4
NONLIVINGAPARTMENTS_MEDI,0.07809061994319727,4
NONLIVINGAREA_MEDI,0.15596161118258,4
TOTALAREA_MODE,0.35004711116864373,4
OBS_30_CNT_SOCIAL_CIRCLE,0.27586369458113386,4
DEF_30_CNT_SOCIAL_CIRCLE,0.4807383663925201,4
OBS_60_CNT_SOCIAL_CIRCLE,0.2814900625417001,4
DEF_60_CNT_SOCIAL_CIRCLE,0.2905550973917352,4
DAYS_LAST_PHONE_CHANGE,1.7290349394303823,4
FLAG_DOCUMENT_2,0.00745272466520312,4
FLAG_DOCUMENT_3,0.7423147046171472,4
FLAG_DOCUMENT_4,0.0,4
FLAG_DOCUMENT_5,0.05456128540356854,4
FLAG_DOCUMENT_6,0.044864424303678756,4
FLAG_DOCUMENT_7,0.0,4
FLAG_DOCUMENT_8,0.038170010859726905,4
FLAG_DOCUMENT_9,0.01381313953952713,4
FLAG_DOCUMENT_10,0.0,4
FLAG_DOCUMENT_11,0.019212351400022563,4
FLAG_DOCUMENT_12,0.0,4
FLAG_DOCUMENT_13,0.1390290637325558,4
FLAG_DOCUMENT_14,0.025808855831340502,4
FLAG_DOCUMENT_15,0.02088305495824296,4
FLAG_DOCUMENT_16,0.20266627111636806,4
FLAG_DOCUMENT_17,0.0,4
FLAG_DOCUMENT_18,0.15065881923195729,4
FLAG_DOCUMENT_19,0.0,4
FLAG_DOCUMENT_20,0.000588540291366461,4
FLAG_DOCUMENT_21,0.0,4
AMT_REQ_CREDIT_BUREAU_HOUR,0.06569470808988329,4
AMT_REQ_CREDIT_BUREAU_DAY,0.11980052321494263,4
AMT_REQ_CREDIT_BUREAU_WEEK,0.1136436186835197,4
AMT_REQ_CREDIT_BUREAU_MON,0.14544071111372772,4
AMT_REQ_CREDIT_BUREAU_QRT,0.497982216996459,4
AMT_REQ_CREDIT_BUREAU_YEAR,0.7371638451368655,4
DAYS_EMPLOYED_ANOM,0.0072173771124055255,4
CREDIT_INCOME_PERCENT,0.9726099863360167,4
ANNUITY_INCOME_PERCENT,1.233117809986858,4
CREDIT_TERM,10.085737331530035,4
DAYS_EMPLOYED_PERCENT,1.3279407138858543,4
CODE_GENDER_F,0.9016482745059735,4
CODE_GENDER_M,0.9479770384495084,4
NAME_TYPE_SUITE_Children,0.05560536742850441,4
NAME_TYPE_SUITE_Family,0.04985033100422423,4
NAME_TYPE_SUITE_Group of people,0.0023559277672826873,4
NAME_TYPE_SUITE_Other_A,0.010005785041976219,4
NAME_TYPE_SUITE_Other_B,0.03592399993808233,4
"NAME_TYPE_SUITE_Spouse, partner",0.10441407856194655,4
NAME_TYPE_SUITE_Unaccompanied,0.13034169705375923,4
NAME_INCOME_TYPE_Businessman,0.0,4
NAME_INCOME_TYPE_Commercial associate,0.04451652549888952,4
NAME_INCOME_TYPE_Pensioner,0.004035391191886809,4
NAME_INCOME_TYPE_State servant,0.125707272446274,4
NAME_INCOME_TYPE_Student,0.0,4
NAME_INCOME_TYPE_Unemployed,0.010455401220626657,4
NAME_INCOME_TYPE_Working,0.27493677937795913,4
NAME_EDUCATION_TYPE_Academic degree,0.014247419554352117,4
NAME_EDUCATION_TYPE_Higher education,1.1122239382057455,4
NAME_EDUCATION_TYPE_Incomplete higher,0.07848335201787973,4
NAME_EDUCATION_TYPE_Lower secondary,0.12671607984846656,4
NAME_EDUCATION_TYPE_Secondary / secondary special,0.42635612642307646,4
NAME_FAMILY_STATUS_Civil marriage,0.035287823459400854,4
NAME_FAMILY_STATUS_Married,0.5411356591831713,4
NAME_FAMILY_STATUS_Separated,0.032373732697108366,4
NAME_FAMILY_STATUS_Single / not married,0.0509695907836317,4
NAME_FAMILY_STATUS_Widow,0.07533371723696922,4
NAME_HOUSING_TYPE_Co-op apartment,0.005246525694750545,4
NAME_HOUSING_TYPE_House / apartment,0.1244710889391105,4
NAME_HOUSING_TYPE_Municipal apartment,0.1589482912099825,4
NAME_HOUSING_TYPE_Office apartment,0.06823481384111767,4
NAME_HOUSING_TYPE_Rented apartment,0.04238606000625029,4
NAME_HOUSING_TYPE_With parents,0.013238832429132865,4
OCCUPATION_TYPE_Accountants,0.20563509133679259,4
OCCUPATION_TYPE_Cleaning staff,0.05854512485430253,4
OCCUPATION_TYPE_Cooking staff,0.006531750374304588,4
OCCUPATION_TYPE_Core staff,0.2538909960117274,4
OCCUPATION_TYPE_Drivers,0.110767065213159,4
OCCUPATION_TYPE_HR staff,0.004253191694350338,4
OCCUPATION_TYPE_High skill tech staff,0.19250653373323093,4
OCCUPATION_TYPE_IT staff,0.0032090324140335406,4
OCCUPATION_TYPE_Laborers,0.08701035758988498,4
OCCUPATION_TYPE_Low-skill Laborers,0.033663707548356625,4
OCCUPATION_TYPE_Managers,0.039989047864347364,4
OCCUPATION_TYPE_Medicine staff,0.07190683200807474,4
OCCUPATION_TYPE_Private service staff,0.018867777630334436,4
OCCUPATION_TYPE_Realty agents,0.0005835838045841897,4
OCCUPATION_TYPE_Sales staff,0.04117566445966439,4
OCCUPATION_TYPE_Secretaries,0.02780049346020005,4
OCCUPATION_TYPE_Security staff,0.006691885132763197,4
OCCUPATION_TYPE_Waiters/barmen staff,0.010744086212516286,4
WEEKDAY_APPR_PROCESS_START_FRIDAY,0.031140719471966345,4
WEEKDAY_APPR_PROCESS_START_MONDAY,0.12294784904382361,4
WEEKDAY_APPR_PROCESS_START_SATURDAY,0.13421744865902477,4
WEEKDAY_APPR_PROCESS_START_SUNDAY,0.050525892886787556,4
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.07056836228529305,4
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.10405260788873025,4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.10389205496076372,4
ORGANIZATION_TYPE_Advertising,0.0021002355447649417,4
ORGANIZATION_TYPE_Agriculture,0.003940437536692727,4
ORGANIZATION_TYPE_Bank,0.062458454923112514,4
ORGANIZATION_TYPE_Business Entity Type 1,0.025620093292978097,4
ORGANIZATION_TYPE_Business Entity Type 2,0.016798959413408455,4
ORGANIZATION_TYPE_Business Entity Type 3,0.1731395308008436,4
ORGANIZATION_TYPE_Cleaning,0.0,4
ORGANIZATION_TYPE_Construction,0.1676958578565273,4
ORGANIZATION_TYPE_Culture,0.008337495842860676,4
ORGANIZATION_TYPE_Electricity,0.0030236596180033444,4
ORGANIZATION_TYPE_Emergency,0.0007231554532863713,4
ORGANIZATION_TYPE_Government,0.03913222120988146,4
ORGANIZATION_TYPE_Hotel,0.015909699892523558,4
ORGANIZATION_TYPE_Housing,0.006593561742807819,4
ORGANIZATION_TYPE_Industry: type 1,0.006294161649343818,4
ORGANIZATION_TYPE_Industry: type 10,0.00434278019770241,4
ORGANIZATION_TYPE_Industry: type 11,0.0007447371572202567,4
ORGANIZATION_TYPE_Industry: type 12,0.045132763545813734,4
ORGANIZATION_TYPE_Industry: type 13,0.0,4
ORGANIZATION_TYPE_Industry: type 2,0.0003382419546749684,4
ORGANIZATION_TYPE_Industry: type 3,0.00948692064558871,4
ORGANIZATION_TYPE_Industry: type 4,0.0018022895566977165,4
ORGANIZATION_TYPE_Industry: type 5,0.005310849705325443,4
ORGANIZATION_TYPE_Industry: type 6,0.0012590080946002194,4
ORGANIZATION_TYPE_Industry: type 7,0.0,4
ORGANIZATION_TYPE_Industry: type 8,0.0004655439122352613,4
ORGANIZATION_TYPE_Industry: type 9,0.18039958645173232,4
ORGANIZATION_TYPE_Insurance,0.030440400997395665,4
ORGANIZATION_TYPE_Kindergarten,0.07735994850856376,4
ORGANIZATION_TYPE_Legal Services,0.021989919865336507,4
ORGANIZATION_TYPE_Medicine,0.05587257243645181,4
ORGANIZATION_TYPE_Military,0.24336137555316414,4
ORGANIZATION_TYPE_Mobile,0.012180457092046628,4
ORGANIZATION_TYPE_Other,0.012263734142810907,4
ORGANIZATION_TYPE_Police,0.11727695638703953,4
ORGANIZATION_TYPE_Postal,0.008634922237965375,4
ORGANIZATION_TYPE_Realtor,0.086048596889714,4
ORGANIZATION_TYPE_Religion,0.0010627742524630065,4
ORGANIZATION_TYPE_Restaurant,0.004548683318283775,4
ORGANIZATION_TYPE_School,0.15016442564994237,4
ORGANIZATION_TYPE_Security,0.012945303245493752,4
ORGANIZATION_TYPE_Security Ministries,0.0487461246793514,4
ORGANIZATION_TYPE_Self-employed,0.26013788266723153,4
ORGANIZATION_TYPE_Services,0.04051043880578874,4
ORGANIZATION_TYPE_Telecom,0.0012737410558192367,4
ORGANIZATION_TYPE_Trade: type 1,0.003413248818919452,4
ORGANIZATION_TYPE_Trade: type 2,0.07636547701652634,4
ORGANIZATION_TYPE_Trade: type 3,0.005163284893414586,4
ORGANIZATION_TYPE_Trade: type 4,0.001960445831329885,4
ORGANIZATION_TYPE_Trade: type 5,0.0,4
ORGANIZATION_TYPE_Trade: type 6,0.009017275430767278,4
ORGANIZATION_TYPE_Trade: type 7,0.008764111675429833,4
ORGANIZATION_TYPE_Transport: type 1,0.0012034308568257778,4
ORGANIZATION_TYPE_Transport: type 2,0.006306779784690722,4
ORGANIZATION_TYPE_Transport: type 3,0.09814884479184201,4
ORGANIZATION_TYPE_Transport: type 4,0.03897387597126388,4
ORGANIZATION_TYPE_University,0.03463718442991204,4
ORGANIZATION_TYPE_XNA,0.0065449327914537106,4
FONDKAPREMONT_MODE_not specified,0.044473773913220126,4
FONDKAPREMONT_MODE_org spec account,0.02247641299235523,4
FONDKAPREMONT_MODE_reg oper account,0.014012898280375883,4
FONDKAPREMONT_MODE_reg oper spec account,0.10435676067200822,4
HOUSETYPE_MODE_block of flats,0.0049956753143389045,4
HOUSETYPE_MODE_specific housing,0.028242109058784787,4
HOUSETYPE_MODE_terraced house,0.009033023334358833,4
WALLSMATERIAL_MODE_Block,0.01946324177845163,4
WALLSMATERIAL_MODE_Mixed,0.005269128392570831,4
